npi,physician_specialty,company_name,payment_amount,payment_category,payment_year,data_source,source_url,extract_year,source_mode,schema_version,retrieved_at_utc
9000000254,,Helix Therapeutics,926.4,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000262,,ClearPath BioMed,3333.42,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000262,,Meridian Health Sciences,4688.0,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000262,,Meridian Health Sciences,17096.41,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000262,,NovaBio Pharmaceuticals,22763.82,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000262,,ClearPath BioMed,41981.59,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000265,,Meridian Health Sciences,6308.2,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000265,,NovaBio Pharmaceuticals,82302.74,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000265,,Apex Oncology,2908.52,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000265,,ClearPath BioMed,13363.76,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000265,,ClearPath BioMed,58915.11,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000269,,Helix Therapeutics,969.77,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000269,,Meridian Health Sciences,809.13,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000269,,NovaBio Pharmaceuticals,6353.42,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000269,,ClearPath BioMed,8965.75,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000269,,Meridian Health Sciences,75264.19,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000269,,Meridian Health Sciences,65301.52,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000269,,Helix Therapeutics,9975.28,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000273,,Apex Oncology,22703.63,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000276,,Apex Oncology,11313.67,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000277,,Helix Therapeutics,1373.01,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000277,,Meridian Health Sciences,1005.77,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000277,,Meridian Health Sciences,1046.16,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000277,,NovaBio Pharmaceuticals,580.33,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000280,,Helix Therapeutics,8133.35,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000280,,NovaBio Pharmaceuticals,532.1,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000281,,Meridian Health Sciences,1019.99,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000281,,Meridian Health Sciences,16954.96,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000281,,Helix Therapeutics,907.41,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000281,,Meridian Health Sciences,1100.76,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000281,,NovaBio Pharmaceuticals,20560.05,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000282,,NovaBio Pharmaceuticals,1295.54,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000282,,Meridian Health Sciences,1185.41,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000282,,Meridian Health Sciences,393.9,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000285,,Helix Therapeutics,91060.17,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000285,,NovaBio Pharmaceuticals,72462.94,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000285,,Meridian Health Sciences,1149.17,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000285,,ClearPath BioMed,19107.96,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000287,,Meridian Health Sciences,445.96,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000288,,NovaBio Pharmaceuticals,10596.96,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000289,,Apex Oncology,741.73,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000295,,ClearPath BioMed,1283.61,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000295,,Meridian Health Sciences,1219.49,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000296,,Helix Therapeutics,1162.79,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000297,,ClearPath BioMed,473.89,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000297,,Helix Therapeutics,1008.83,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000297,,ClearPath BioMed,16551.78,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000299,,Helix Therapeutics,161.15,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000299,,Apex Oncology,313.64,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000300,,ClearPath BioMed,9927.29,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000303,,Meridian Health Sciences,1410.19,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000303,,Meridian Health Sciences,497.66,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000303,,Meridian Health Sciences,4396.62,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000305,,ClearPath BioMed,5592.94,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000305,,ClearPath BioMed,932.2,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000305,,Apex Oncology,1053.44,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000305,,ClearPath BioMed,5774.32,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000305,,NovaBio Pharmaceuticals,80095.23,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000305,,Meridian Health Sciences,81981.06,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000306,,Helix Therapeutics,600.62,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000306,,Helix Therapeutics,6460.74,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000306,,Meridian Health Sciences,12053.49,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000306,,Apex Oncology,10519.31,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000306,,ClearPath BioMed,96849.99,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000306,,Apex Oncology,14816.98,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000306,,Helix Therapeutics,587.54,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000306,,ClearPath BioMed,20047.34,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000307,,NovaBio Pharmaceuticals,546.37,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000309,,Apex Oncology,343.8,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000309,,ClearPath BioMed,478.62,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000309,,Helix Therapeutics,696.37,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000313,,NovaBio Pharmaceuticals,620.25,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000314,,NovaBio Pharmaceuticals,1370.94,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000314,,Helix Therapeutics,1069.15,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000314,,Meridian Health Sciences,24363.67,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000314,,ClearPath BioMed,11098.87,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000314,,NovaBio Pharmaceuticals,1337.52,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000314,,Apex Oncology,17648.88,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000314,,Helix Therapeutics,2270.83,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000317,,ClearPath BioMed,1118.01,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000321,,Meridian Health Sciences,628.64,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000323,,Apex Oncology,59509.67,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000323,,NovaBio Pharmaceuticals,569.02,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000323,,Apex Oncology,12297.17,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000323,,Helix Therapeutics,13076.58,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000323,,NovaBio Pharmaceuticals,2537.83,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000323,,Meridian Health Sciences,6381.58,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000326,,Helix Therapeutics,8770.19,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000326,,Apex Oncology,237.17,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000327,,Meridian Health Sciences,29735.26,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000327,,Meridian Health Sciences,3102.27,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000327,,Helix Therapeutics,11817.86,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000329,,Meridian Health Sciences,813.39,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000329,,Apex Oncology,17780.28,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000329,,Meridian Health Sciences,254.4,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000329,,Helix Therapeutics,13765.4,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000331,,NovaBio Pharmaceuticals,566.26,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000332,,NovaBio Pharmaceuticals,54617.1,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000332,,ClearPath BioMed,550.67,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000332,,Meridian Health Sciences,24194.68,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000333,,Helix Therapeutics,24473.71,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000333,,Helix Therapeutics,504.31,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000333,,Helix Therapeutics,19116.02,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000333,,Apex Oncology,58503.95,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000335,,Helix Therapeutics,22852.4,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000335,,Apex Oncology,5660.75,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000335,,ClearPath BioMed,598.24,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000335,,Apex Oncology,19909.64,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000335,,Apex Oncology,782.97,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000335,,NovaBio Pharmaceuticals,10991.25,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000337,,ClearPath BioMed,392.46,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000337,,ClearPath BioMed,231.7,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000341,,NovaBio Pharmaceuticals,6382.27,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000341,,Meridian Health Sciences,271.85,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000341,,Helix Therapeutics,8247.64,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000350,,NovaBio Pharmaceuticals,17869.23,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000350,,ClearPath BioMed,720.53,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000350,,Apex Oncology,23850.13,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000350,,Helix Therapeutics,24952.43,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000350,,Apex Oncology,425.63,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000350,,NovaBio Pharmaceuticals,8784.63,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000350,,Apex Oncology,9503.95,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000350,,Apex Oncology,12381.78,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000351,,Helix Therapeutics,148.02,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000351,,Apex Oncology,679.37,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000351,,Helix Therapeutics,294.45,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000354,,Apex Oncology,242.94,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000354,,NovaBio Pharmaceuticals,7787.87,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000354,,ClearPath BioMed,65379.5,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000358,,Apex Oncology,31840.45,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000358,,NovaBio Pharmaceuticals,12455.5,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000358,,Apex Oncology,79701.08,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000358,,Helix Therapeutics,67561.46,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000358,,Apex Oncology,3497.45,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000358,,NovaBio Pharmaceuticals,85566.58,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000366,,ClearPath BioMed,15565.09,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000366,,Helix Therapeutics,593.03,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000366,,Meridian Health Sciences,774.8,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000369,,Apex Oncology,668.8,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000369,,Meridian Health Sciences,729.85,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000370,,ClearPath BioMed,555.63,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000371,,ClearPath BioMed,615.88,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000373,,Meridian Health Sciences,254.27,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000373,,Apex Oncology,704.26,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000375,,NovaBio Pharmaceuticals,8626.99,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000375,,ClearPath BioMed,23194.93,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000375,,Meridian Health Sciences,17365.36,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000375,,Helix Therapeutics,57649.06,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000375,,ClearPath BioMed,8127.42,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000375,,NovaBio Pharmaceuticals,80015.96,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000375,,ClearPath BioMed,1189.34,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000375,,Apex Oncology,86350.83,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000382,,Helix Therapeutics,389.71,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000382,,Meridian Health Sciences,6266.91,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000382,,Meridian Health Sciences,880.86,Education/Training,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000382,,ClearPath BioMed,87521.05,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000382,,Meridian Health Sciences,12222.13,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000385,,Meridian Health Sciences,1160.26,Travel Reimbursement,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000385,,ClearPath BioMed,24068.28,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000385,,NovaBio Pharmaceuticals,16823.53,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000385,,ClearPath BioMed,3420.05,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000385,,Helix Therapeutics,35128.25,Research Grants,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000385,,NovaBio Pharmaceuticals,11918.77,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000385,,NovaBio Pharmaceuticals,5772.84,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000385,,ClearPath BioMed,21887.68,Consulting Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
9000000389,,Apex Oncology,10502.7,Speaking Fees,2024,synthetic proxy,local generated Chapter 3 data,2024,dry_run,2026-06-11,2026-06-17T06:25:03+00:00
